,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,fare_zscore,Family Size,Age Group,Normalized_Fare,Standardized_Fare,Normalized_Age,Standardized_Age,IsAlone
349,350,0,3,male,42.0,0,0,8.6625,S,-0.47400492578514347,1,Adult,0.028908166525959525,-0.6545536260124708,0.5224930887157577,0.970715212826739,1
350,351,0,3,male,23.0,0,0,9.225,S,-0.4626791642426904,1,Adult,0.03240512215409979,-0.63588676884353,0.2837396330736366,-0.48861219358503183,1
351,352,0,1,male,28.0,0,0,35.0,S,0.05629239799149171,1,Adult,0.19264340004799374,0.21947010854215637,0.3465694898215632,-0.10457866558193422,1
352,353,0,3,male,15.0,1,1,7.2292,C,-0.5028639729296732,3,Child,0.01999761274495785,-0.7021184373551248,0.18321186227695402,-1.103065838389988,0
353,354,0,3,male,25.0,1,0,17.8,S,-0.29002422161773944,2,Adult,0.08571426795197142,-0.3513209017792328,0.3088715757728072,-0.33499878238379277,0
354,355,0,3,male,28.0,0,0,7.225,C,-0.5029485386158568,1,Adult,0.019971502142934403,-0.7022578165553195,0.3465694898215632,-0.10457866558193422,1
355,356,0,3,male,28.0,0,0,9.5,S,-0.45714212526638004,1,Adult,0.034114744905635035,-0.626760749783159,0.3465694898215632,-0.10457866558193422,1
356,357,1,1,female,22.0,0,1,55.0,S,0.4589861417231558,2,Adult,0.3169796001596476,0.8831805856600508,0.2711736617240513,-0.5654188991856514,0
357,358,0,2,female,38.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.4722292033174164,0.663488390424261,1
358,359,1,3,female,28.0,0,0,7.8792,Q,-0.48977642625839407,1,Adult,0.024038539248586604,-0.6805478468487932,0.3465694898215632,-0.10457866558193422,1
359,360,1,3,female,28.0,0,0,7.8792,Q,-0.48977642625839407,1,Adult,0.024038539248586604,-0.6805478468487932,0.3465694898215632,-0.10457866558193422,1
360,361,0,3,male,40.0,1,4,27.9,S,-0.08666388103324908,6,Adult,0.14850404900835662,-0.016147110834696204,0.4973611460165871,0.8171018016255001,0
361,362,0,2,male,29.0,1,0,27.7208,C,-0.09027201697708476,2,Adult,0.1473899966553562,-0.02209395670967247,0.35913546117114853,-0.027771959981314702,0
362,363,0,3,female,45.0,0,1,14.4542,C,-0.3573908580066095,2,Adult,0.06491406503529283,-0.4623530274962854,0.5601910027645137,1.2011353296285976,0
363,364,0,3,male,35.0,0,0,7.05,S,-0.5064721088735089,1,Adult,0.018883560391957432,-0.7080652832301011,0.43453128926866047,0.4330682736224024,1
364,365,0,3,male,28.0,1,0,15.5,Q,-0.3363340021468808,2,Adult,0.07141560493913121,-0.4276476066477907,0.3465694898215632,-0.10457866558193422,0
365,366,0,3,male,30.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.37170143252073384,0.04903474561930482,1
366,367,1,1,female,60.0,1,0,75.25,C,0.8667135572514657,2,Adult,0.44287000277269717,1.5551874437419189,0.7486805730082935,2.3532359136378904,0
367,368,1,3,female,28.0,0,0,7.2292,C,-0.5028639729296732,1,Adult,0.01999761274495785,-0.7021184373551248,0.3465694898215632,-0.10457866558193422,1
368,369,1,3,female,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
369,370,1,1,female,24.0,0,0,69.3,C,0.7469121684912956,1,Adult,0.40587998323948016,1.3577335767993453,0.2963056044232219,-0.4118054879844123,1
370,371,1,1,male,25.0,1,0,55.4417,C,0.4678796330534696,2,Adult,0.3197255651391135,0.8978386315471993,0.3088715757728072,-0.33499878238379277,0
371,372,0,3,male,18.0,1,0,6.4958,S,-0.5176307525123133,2,Child,0.015438204286863504,-0.726456700551038,0.22090977632570996,-0.8726457215881294,0
372,373,0,3,male,19.0,0,0,8.05,S,-0.4863374216869257,1,Child,0.025100370397540133,-0.6748797593742063,0.23347574767529528,-0.79583901598751,1
373,374,0,1,male,22.0,0,0,135.6333,C,2.0825124140450755,1,Adult,0.8182615063827987,3.559038886389566,0.2711736617240513,-0.5654188991856514,1
374,375,0,3,female,3.0,3,1,21.075,S,-0.22408312108167944,5,Child,0.10607432072025473,-0.24263831115117765,0.032420206081930136,-2.0247463055974224,0
375,376,1,1,female,28.0,1,0,82.1708,C,1.0060617003323709,2,Adult,0.4858953014593339,1.784857817243795,0.3465694898215632,-0.10457866558193422,0
376,377,1,3,female,22.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.2711736617240513,-0.5654188991856514,1
377,378,0,1,male,27.0,0,2,84.99060735817172,C,3.610064686423428,3,Adult,0.5034255080574316,1.87843460159743,0.33400351847197784,-0.18138537118255374,0
378,379,0,3,male,20.0,0,0,4.0125,C,-0.5676312212027554,1,Child,0.0,-0.8088663119423813,0.24604171902488062,-0.7190323103868904,1
379,380,0,3,male,19.0,0,0,7.775,S,-0.4918744606632361,1,Child,0.02339074764600489,-0.6840057784345774,0.23347574767529528,-0.79583901598751,1
380,381,1,1,female,42.0,0,0,84.99060735817172,C,3.9327230485884233,1,Adult,0.5034255080574316,1.87843460159743,0.5224930887157577,0.970715212826739,1
381,382,1,3,female,1.0,0,2,15.7417,C,-0.33146744825388363,3,Child,0.07291820791748053,-0.41962666553182093,0.007288263382759489,-2.1783597167986612,0
382,383,0,3,male,32.0,0,0,7.925,S,-0.4888542575852486,1,Adult,0.02432326914684229,-0.6790279498561932,0.39683337521990447,0.20264815682054385,1
383,384,1,1,female,35.0,1,0,52.0,S,0.39858208016340624,2,Adult,0.29832917014289956,0.7836240140923666,0.43453128926866047,0.4330682736224024,0
384,385,0,3,male,28.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
385,386,0,2,male,18.0,0,0,73.5,S,0.8314778546749452,1,Child,0.4319905852629275,1.497112776994103,0.22090977632570996,-0.8726457215881294,1
386,387,0,3,male,1.0,5,2,46.9,S,0.2958951755118318,8,Child,0.26662343911442776,0.6143778424273035,0.007288263382759489,-2.1783597167986612,0
387,388,1,2,female,36.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.4470972606182458,0.5098749792230219,1
388,389,0,3,male,28.0,0,0,7.7292,Q,-0.49279662933638163,1,Adult,0.0231060177477492,-0.6855256754271775,0.3465694898215632,-0.10457866558193422,1
389,390,1,2,female,17.0,0,0,12.0,C,-0.40680540729992204,1,Child,0.049656769919591774,-0.5437969401434222,0.20834380497612465,-0.9494524271887489,1
390,391,1,1,male,36.0,1,2,120.0,S,1.7677408088510642,4,Adult,0.7210722505225228,3.0402396362932076,0.4470972606182458,0.5098749792230219,0
391,392,1,3,male,21.0,0,0,7.7958,S,-0.49145565916975514,1,Adult,0.023520057294121006,-0.6833155195383748,0.2586076903744659,-0.6422256047862709,1
392,393,0,3,male,28.0,2,0,7.925,S,-0.4888542575852486,3,Adult,0.02432326914684229,-0.6790279498561932,0.3465694898215632,-0.10457866558193422,0
393,394,1,1,female,23.0,1,0,113.275,C,1.6323350375212924,2,Adult,0.6792642032349792,2.8170669883623156,0.2837396330736366,-0.48861219358503183,0
394,395,1,3,female,24.0,0,2,16.7,S,-0.312172377522981,3,Adult,0.07887577694583044,-0.3878249780207171,0.2963056044232219,-0.4118054879844123,0
395,396,0,3,male,22.0,0,0,7.7958,S,-0.49145565916975514,1,Adult,0.023520057294121006,-0.6833155195383748,0.2711736617240513,-0.5654188991856514,1
396,397,0,3,female,31.0,0,0,7.8542,S,-0.4902797934380587,1,Adult,0.023883118998447035,-0.6813774849451906,0.38426740387031916,0.12584145121992435,1
397,398,0,2,male,46.0,0,0,26.0,S,-0.12491978668775715,1,Adult,0.1366921099977495,-0.07919960616089612,0.572756974114099,1.2779420352292172,1
398,399,0,2,male,23.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.2837396330736366,-0.48861219358503183,1
399,400,1,2,female,28.0,0,0,12.65,S,-0.393717860628643,1,Adult,0.05369769642322052,-0.5222263496370907,0.3465694898215632,-0.10457866558193422,1
400,401,1,3,male,39.0,0,0,7.925,S,-0.4888542575852486,1,Adult,0.02432326914684229,-0.6790279498561932,0.4847951746670017,0.7402950960248805,1
401,402,0,3,male,26.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.32143754712239253,-0.25819207678317324,1
402,403,0,3,female,21.0,1,0,9.825,S,-0.4505983519307405,2,Adult,0.03613520815744941,-0.6159754545299932,0.2586076903744659,-0.6422256047862709,0
403,404,0,3,male,28.0,1,0,15.85,S,-0.32928686163157667,2,Adult,0.07359148844108514,-0.4160326732982276,0.3465694898215632,-0.10457866558193422,0
404,405,0,3,female,20.0,0,0,8.6625,S,-0.47400492578514347,1,Child,0.028908166525959525,-0.6545536260124708,0.24604171902488062,-0.7190323103868904,1
405,406,0,2,male,34.0,1,0,21.0,S,-0.22559322262067316,2,Adult,0.10560805996983604,-0.24512722544036974,0.42196531791907516,0.3562615680217829,0
406,407,0,3,male,51.0,0,0,7.75,S,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.6355868308620256,1.6619755632323148,1
407,408,1,2,male,3.0,1,1,18.75,S,-0.2708962687904854,3,Child,0.09162023745727496,-0.31979465411613284,0.032420206081930136,-2.0247463055974224,0
408,409,0,3,male,21.0,0,0,7.775,S,-0.4918744606632361,1,Adult,0.02339074764600489,-0.6840057784345774,0.2586076903744659,-0.6422256047862709,1
409,410,0,3,female,28.0,3,1,25.4667,S,-0.13565761536436197,5,Adult,0.13337668522177223,-0.0968974460332448,0.3465694898215632,-0.10457866558193422,0
410,411,0,3,male,28.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
411,412,0,3,male,28.0,0,0,6.8583,Q,-0.5103319284071769,1,Adult,0.017691797913887232,-0.7144269481532761,0.3465694898215632,-0.10457866558193422,1
412,413,1,1,female,33.0,1,0,90.0,Q,1.163700193253568,2,Adult,0.5345679503550419,2.044673920616366,0.4093993465694898,0.27945486242116335,0
413,414,0,2,male,28.0,0,0,22.017674752475248,S,-0.6484216535389205,1,Adult,0.11193475055345305,-0.21135515566456065,0.3465694898215632,-0.10457866558193422,1
414,415,1,3,male,44.0,0,0,7.925,S,-0.4888542575852486,1,Adult,0.02432326914684229,-0.6790279498561932,0.5476250314149284,1.1243286240279782,1
415,416,0,3,female,28.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.3465694898215632,-0.10457866558193422,1
416,417,1,2,female,34.0,1,1,32.5,S,0.005955680025033696,3,Adult,0.17710137503403703,0.13650629890241955,0.42196531791907516,0.3562615680217829,0
417,418,1,2,female,18.0,0,2,13.0,S,-0.3866707201133388,3,Child,0.05587357992517447,-0.5106114162875275,0.22090977632570996,-0.8726457215881294,0
418,419,0,2,male,30.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.37170143252073384,0.04903474561930482,1
419,420,0,3,female,10.0,0,2,24.15,S,-0.1621689579829361,3,Child,0.1251910114874215,-0.14059282529430142,0.12038200552902739,-1.4870993663930856,0
420,421,0,3,male,28.0,0,0,7.8958,C,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
421,422,0,3,male,21.0,0,0,7.7333,Q,-0.49271407711891657,1,Adult,0.02313150666877209,-0.6853896147793682,0.2586076903744659,-0.6422256047862709,1
422,423,0,3,male,29.0,0,0,7.875,S,-0.4898609919445778,1,Adult,0.024012428646563156,-0.6806872260489879,0.35913546117114853,-0.027771959981314702,1
423,424,0,3,female,28.0,1,1,14.4,S,-0.35848215805212236,3,Adult,0.06457711393299023,-0.4641516828892749,0.3465694898215632,-0.10457866558193422,0
424,425,0,3,male,18.0,1,1,20.2125,S,-0.2414492887801075,3,Child,0.10071232209043965,-0.27126082547688685,0.22090977632570996,-0.8726457215881294,0
425,426,0,3,male,28.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.3465694898215632,-0.10457866558193422,1
426,427,1,2,female,28.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.3465694898215632,-0.10457866558193422,0
427,428,1,2,female,19.0,0,0,26.0,S,-0.12491978668775715,1,Child,0.1366921099977495,-0.07919960616089612,0.23347574767529528,-0.79583901598751,1
428,429,0,3,male,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
429,430,1,3,male,32.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.39683337521990447,0.20264815682054385,1
430,431,1,1,male,28.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.3465694898215632,-0.10457866558193422,1
431,432,1,3,female,28.0,1,0,16.1,S,-0.32425318983493084,2,Adult,0.07514569094248083,-0.4077362923342538,0.3465694898215632,-0.10457866558193422,0
432,433,1,2,female,42.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.5224930887157577,0.970715212826739,0
433,434,0,3,male,17.0,0,0,7.125,S,-0.5049620073345151,1,Child,0.019349821142376135,-0.705576368940909,0.20834380497612465,-0.9494524271887489,1
434,435,0,1,male,50.0,1,0,55.9,S,0.4771073601910807,2,Adult,0.32257472916467206,0.913047557130356,0.6230208595124404,1.5851688576316951,0
435,436,1,1,female,14.0,1,2,120.0,S,1.7677408088510642,4,Child,0.7210722505225228,3.0402396362932076,0.17064589092736868,-1.1798725439906075,0
436,437,0,3,female,21.0,2,2,34.375,S,0.04370821849987721,5,Adult,0.18875789379450458,0.19872915613222217,0.2586076903744659,-0.6422256047862709,0
437,438,1,2,female,24.0,2,3,18.75,S,-0.2708962687904854,6,Adult,0.09162023745727496,-0.31979465411613284,0.2963056044232219,-0.4118054879844123,0
438,439,0,1,male,64.0,1,4,84.99060735817172,S,4.647001076532463,6,Adult,0.5034255080574316,1.87843460159743,0.7989444584066349,2.6604627360403685,0
439,440,0,2,male,31.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.38426740387031916,0.12584145121992435,1
440,441,1,2,female,45.0,1,1,26.25,S,-0.11988611489111134,3,Adult,0.13824631249914518,-0.07090322519692245,0.5601910027645137,1.2011353296285976,0
441,442,0,3,male,20.0,0,0,9.5,S,-0.45714212526638004,1,Child,0.034114744905635035,-0.626760749783159,0.24604171902488062,-0.7190323103868904,1
442,443,0,3,male,25.0,1,0,7.775,S,-0.4918744606632361,2,Adult,0.02339074764600489,-0.6840057784345774,0.3088715757728072,-0.33499878238379277,0
443,444,1,2,female,28.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.3465694898215632,-0.10457866558193422,1
444,445,1,3,male,28.0,0,0,8.1125,S,-0.48507900373776425,1,Adult,0.02548892102288905,-0.672805664133213,0.3465694898215632,-0.10457866558193422,1
445,446,1,1,male,4.0,0,2,81.8583,S,0.9997696105865636,3,Child,0.4839525483325893,1.774487341038828,0.04498617743151546,-1.9479395999968028,0
446,447,1,2,female,13.0,0,1,19.5,S,-0.255795253400548,2,Child,0.09628284496146199,-0.2949055112242118,0.15807991957778336,-1.2566792495912271,0
447,448,1,1,male,34.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.42196531791907516,0.3562615680217829,1
448,449,1,3,female,5.0,2,1,19.2583,C,-0.26066180729354516,4,Child,0.09478024198311263,-0.3029264523401816,0.05755214878110078,-1.8711328943961831,0
449,450,1,1,male,52.0,0,0,30.5,S,-0.034313694348132716,1,Adult,0.16466775502287162,0.07013525119063012,0.648152802211611,1.7387822688329342,1
450,451,0,2,male,36.0,1,2,27.75,S,-0.08968408411123653,4,Adult,0.14757152750751923,-0.021124939413080364,0.4470972606182458,0.5098749792230219,0
451,452,0,3,male,28.0,1,0,19.9667,S,-0.2463983948905696,2,Adult,0.09918423019106742,-0.2794178272406658,0.3465694898215632,-0.10457866558193422,0
452,453,0,1,male,30.0,0,0,27.75,C,-0.08968408411123653,1,Adult,0.14757152750751923,-0.021124939413080364,0.37170143252073384,0.04903474561930482,1
453,454,1,1,male,49.0,1,0,89.1042,C,1.145663540471827,2,Adult,0.528998931952041,2.0149463283462556,0.610454888162855,1.5083621520310757,0
454,455,0,3,male,28.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.3465694898215632,-0.10457866558193422,1
455,456,1,3,male,29.0,0,0,7.8958,C,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.35913546117114853,-0.027771959981314702,1
456,457,0,1,male,65.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.8115104297562201,2.737269441640988,1
457,458,1,1,female,28.0,1,0,51.8625,S,0.395813560675251,2,Adult,0.2974743587671319,0.779061004562181,0.3465694898215632,-0.10457866558193422,0
458,459,1,2,female,50.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.6230208595124404,1.5851688576316951,1
459,460,0,3,male,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
460,461,1,1,male,48.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.5978889168132696,1.431555446430456,1
461,462,0,3,male,34.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.42196531791907516,0.3562615680217829,1
462,463,0,1,male,47.0,0,0,38.5,S,0.12676380314453292,1,Adult,0.21440223506753317,0.3356194420377879,0.5853229454636844,1.3547487408298367,1
463,464,0,2,male,48.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.5978889168132696,1.431555446430456,1
464,465,0,3,male,28.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.3465694898215632,-0.10457866558193422,1
465,466,0,3,male,38.0,0,0,7.05,S,-0.5064721088735089,1,Adult,0.018883560391957432,-0.7080652832301011,0.4722292033174164,0.663488390424261,1
466,467,0,2,male,28.0,0,0,22.017674752475248,S,-0.6484216535389205,1,Adult,0.11193475055345305,-0.21135515566456065,0.3465694898215632,-0.10457866558193422,1
467,468,0,1,male,56.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.6984166876099522,2.0460090912354123,1
468,469,0,3,male,28.0,0,0,7.725,Q,-0.4928811950225652,1,Adult,0.02307990714572575,-0.6856650546273722,0.3465694898215632,-0.10457866558193422,1
469,470,1,3,female,0.75,2,1,19.2583,C,-0.26066180729354516,4,Child,0.09478024198311263,-0.3029264523401816,0.004146770545363157,-2.197561393198816,0
470,471,0,3,male,28.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.3465694898215632,-0.10457866558193422,1
471,472,0,3,male,38.0,0,0,8.6625,S,-0.47400492578514347,1,Adult,0.028908166525959525,-0.6545536260124708,0.4722292033174164,0.663488390424261,1
472,473,1,2,female,33.0,1,2,27.75,S,-0.08968408411123653,4,Adult,0.14757152750751923,-0.021124939413080364,0.4093993465694898,0.27945486242116335,0
473,474,1,2,female,23.0,0,0,13.7917,C,-0.3707300882677209,1,Adult,0.060795428406594285,-0.48433843705081564,0.2837396330736366,-0.48861219358503183,1
474,475,0,3,female,22.0,0,0,9.8375,S,-0.45034666834090825,1,Adult,0.0362129182825192,-0.6155606354817946,0.2711736617240513,-0.5654188991856514,1
475,476,0,1,male,28.0,0,0,52.0,S,0.39858208016340624,1,Adult,0.29832917014289956,0.7836240140923666,0.3465694898215632,-0.10457866558193422,1
476,477,0,2,male,34.0,1,0,21.0,S,-0.22559322262067316,2,Adult,0.10560805996983604,-0.24512722544036974,0.42196531791907516,0.3562615680217829,0
477,478,0,3,male,29.0,1,0,7.0458,S,-0.5065566745596926,2,Adult,0.018857449789933985,-0.7082046624302959,0.35913546117114853,-0.027771959981314702,0
478,479,0,3,male,22.0,0,0,7.5208,S,-0.4969926981460655,1,Adult,0.021810434542585768,-0.6924415385987458,0.2711736617240513,-0.5654188991856514,1
479,480,1,3,female,2.0,0,1,12.2875,S,-0.4010166847337793,2,Child,0.05144410279619679,-0.5342561020348524,0.01985423473234481,-2.1015530111980416,0
480,481,0,3,male,9.0,5,2,46.9,S,0.2958951755118318,8,Child,0.26662343911442776,0.6143778424273035,0.10781603417944208,-1.563906071993705,0
481,482,0,2,male,28.0,0,0,22.017674752475248,S,-0.6484216535389205,1,Adult,0.11193475055345305,-0.21135515566456065,0.3465694898215632,-0.10457866558193422,1
482,483,0,3,male,50.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.6230208595124404,1.5851688576316951,1
483,484,1,3,female,63.0,0,0,9.5875,S,-0.455380340137554,1,Adult,0.03465871578112353,-0.6238570164457683,0.7863784870570495,2.583656030439749,1
484,485,1,1,male,25.0,1,0,91.0792,C,1.1854295476653287,2,Adult,0.5412771317130668,2.0804877379616475,0.3088715757728072,-0.33499878238379277,0
485,486,0,3,female,28.0,3,1,25.4667,S,-0.13565761536436197,5,Adult,0.13337668522177223,-0.0968974460332448,0.3465694898215632,-0.10457866558193422,0
486,487,1,1,female,35.0,1,0,90.0,S,1.163700193253568,2,Adult,0.5345679503550419,2.044673920616366,0.43453128926866047,0.4330682736224024,0
487,488,0,1,male,58.0,0,0,29.7,C,-0.05042144409739929,1,Adult,0.15969430701840548,0.04358683210591432,0.7235486303091229,2.1996225024366516,1
488,489,0,3,male,30.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.37170143252073384,0.04903474561930482,1
489,490,1,3,male,9.0,1,1,15.9,S,-0.32828012727224753,3,Child,0.07390232894136428,-0.4143733971054328,0.10781603417944208,-1.563906071993705,0
490,491,0,3,male,28.0,1,0,19.9667,S,-0.2463983948905696,2,Adult,0.09918423019106742,-0.2794178272406658,0.3465694898215632,-0.10457866558193422,0
491,492,0,3,male,21.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.2586076903744659,-0.6422256047862709,1
492,493,0,1,male,55.0,0,0,30.5,S,-0.034313694348132716,1,Adult,0.16466775502287162,0.07013525119063012,0.6858507162603669,1.9692023856347929,1
493,494,0,1,male,71.0,0,0,49.5042,C,0.3483299278831318,1,Senior,0.2828132557309662,0.7007995836528245,0.8869062578537321,3.198109675244705,1
494,495,0,3,male,21.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.2586076903744659,-0.6422256047862709,1
495,496,0,3,male,28.0,0,0,14.4583,C,-0.3573083057891445,1,Adult,0.0649395539563157,-0.46221696684847624,0.3465694898215632,-0.10457866558193422,1
496,497,1,1,female,54.0,1,0,78.2667,C,0.9274538680872313,2,Adult,0.4616242535165385,1.6552982135579966,0.6732847449107816,1.8923956800341732,0
497,498,0,3,male,28.0,0,0,15.1,S,-0.3443878770215141,1,Adult,0.06892888093689811,-0.4409218161901486,0.3465694898215632,-0.10457866558193422,1
498,499,0,1,female,25.0,1,2,151.55,S,2.4029901895877646,4,Adult,0.917212606198657,4.087242913946686,0.3088715757728072,-0.33499878238379277,0
499,500,0,3,male,24.0,0,0,7.7958,S,-0.49145565916975514,1,Adult,0.023520057294121006,-0.6833155195383748,0.2963056044232219,-0.4118054879844123,1
500,501,0,3,male,17.0,0,0,8.6625,S,-0.47400492578514347,1,Child,0.028908166525959525,-0.6545536260124708,0.20834380497612465,-0.9494524271887489,1
501,502,0,3,female,21.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.2586076903744659,-0.6422256047862709,1
502,503,0,3,female,28.0,0,0,7.6292,Q,-0.4948100980550399,1,Adult,0.02248433674719093,-0.6888442278127669,0.3465694898215632,-0.10457866558193422,1
503,504,0,3,female,37.0,0,0,9.5875,S,-0.455380340137554,1,Adult,0.03465871578112353,-0.6238570164457683,0.4596632319678311,0.5866816848236415,1
504,505,1,1,female,16.0,0,0,86.5,S,1.093228788100527,1,Child,0.5128091153355026,1.9285245871207346,0.19577783362653933,-1.0262591327893684,1
505,506,0,1,male,18.0,1,0,108.9,C,1.5442457810799908,2,Child,0.652065659460555,2.671880321492776,0.22090977632570996,-0.8726457215881294,0
506,507,1,2,female,33.0,0,2,26.0,S,-0.12491978668775715,3,Adult,0.1366921099977495,-0.07919960616089612,0.4093993465694898,0.27945486242116335,0
507,508,1,1,male,28.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.3465694898215632,-0.10457866558193422,1
508,509,0,3,male,28.0,0,0,22.525,S,-0.1948878246611338,1,Adult,0.11508869522834964,-0.19451930156013034,0.3465694898215632,-0.10457866558193422,1
509,510,1,3,male,26.0,0,0,56.4958,S,0.48910360681684706,1,Adult,0.3262787045659982,0.9328194922436982,0.32143754712239253,-0.25819207678317324,1
510,511,1,3,male,29.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.35913546117114853,-0.027771959981314702,1
511,512,0,3,male,28.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.3465694898215632,-0.10457866558193422,1
512,513,1,1,male,36.0,0,0,26.2875,S,-0.11913106412161445,1,Adult,0.13847944287435454,-0.06965876805232635,0.4470972606182458,0.5098749792230219,1
513,514,1,1,female,54.0,1,0,59.4,C,0.5475787653441219,2,Adult,0.34433356418421146,1.0291968906259874,0.6732847449107816,1.8923956800341732,0
514,515,0,3,male,24.0,0,0,7.4958,S,-0.4974960653257301,1,Adult,0.0216550142924462,-0.6932711766951433,0.2963056044232219,-0.4118054879844123,1
515,516,0,1,male,47.0,0,0,34.0208,S,0.036576512298389464,1,Adult,0.1865558996905272,0.1869748435824643,0.5853229454636844,1.3547487408298367,1
516,517,1,2,female,34.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.42196531791907516,0.3562615680217829,1
517,518,0,3,male,28.0,0,0,24.15,Q,-0.1621689579829361,1,Adult,0.1251910114874215,-0.14059282529430142,0.3465694898215632,-0.10457866558193422,1
518,519,1,2,female,36.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.4470972606182458,0.5098749792230219,0
519,520,0,3,male,32.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.39683337521990447,0.20264815682054385,1
520,521,1,1,female,30.0,0,0,93.5,S,1.2341715984066093,1,Adult,0.5563267853745814,2.1608232541119974,0.37170143252073384,0.04903474561930482,1
521,522,0,3,male,22.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.2711736617240513,-0.5654188991856514,1
522,523,0,3,male,28.0,0,0,7.225,C,-0.5029485386158568,1,Adult,0.019971502142934403,-0.7022578165553195,0.3465694898215632,-0.10457866558193422,1
523,524,1,1,female,44.0,0,1,57.9792,C,0.5189714017894245,2,Adult,0.33550072052827956,0.9820468983315322,0.5476250314149284,1.1243286240279782,0
